Date;Artist;Song Name;Korean Name;Director;lien_video;Type;Release;vues;likes;comments;id_video;ratio_engagement
2015-05-31;speed;What U;왓 유;;https://youtu.be/xGci3RbaTdc;Boy;Major;1934173.0;56354.0;3637.0;2207;0.029135966637937764
2015-05-30;exo;Call Me Baby;콜미 베이비;VM Project;https://youtu.be/yWfsla_Uh80;Boy;Major;337884317.0;3878785.0;335962.0;2208;0.0114796242525811
2015-05-29;seventeen;Adore U;아낀다;Dee Shin;https://youtu.be/JyQD-B_SqUU;Boy;Major;13716966.0;230580.0;6496.0;2209;0.016809839726948366
2015-05-29;miss a;Only You;다른 남자 말고 너;Naive;https://youtu.be/zO9RzrhYR-I;Girl;Major;107314067.0;818628.0;40027.0;2210;0.00762833823081181
2015-05-28;urban zakapa;212;둘 하나 둘;;https://youtu.be/oop4-M-hwVE;Co-ed;Major;5576889.0;77835.0;1528.0;2211;0.013956705969941306
2015-05-27;clc;Like;궁금해;ZANYBROS;https://youtu.be/hhlU34DloDY;Girl;Major;5362074.0;95631.0;4204.0;2212;0.017834703512111173
2015-05-27;2000won;GOODBAM;굿밤;;https://youtu.be/_sAVAyzhgj0;Boy;Major;92616.0;1665.0;88.0;2213;0.017977455299300338
2015-05-26;jjy band;OMG;;;https://youtu.be/i3NBn3lus6I;Boy;Major;1179887.0;22986.0;2598.0;2214;0.019481526620769615
2015-05-25;kara;Cupid;큐피드;;https://youtu.be/74RzHIpZuDY;Girl;Major;11578701.0;0.0;6624.0;2215;0.0
2015-05-23;bts;DOPE;쩔어;Woogie Kim;https://youtu.be/BVwAVbKYYeM;Boy;Major;799877431.0;9320431.0;523255.0;2216;0.011652324017128068
2015-05-22;urban zakapa;Get;;;https://youtu.be/g4uWEaZqP1w;Co-ed;Major;2529176.0;15798.0;358.0;2217;0.006246303143790705
2015-05-22;boyfriend;Glider;;;https://youtu.be/9BlbAuasu_Q;Boy;Japanese;622882.0;16959.0;1124.0;2218;0.02722666572480823
2015-05-21;uniq;Luv Again;;;https://youtu.be/LW151v_K2es;Boy;Major;2695684.0;70488.0;3010.0;2219;0.026148465472956028
2015-05-20;a6p;Face Off;페이스오프;;https://youtu.be/IPGHaBRQeLc;Boy;Major;587475.0;18212.0;1606.0;2220;0.031000468105025745
2015-05-20;history;Might Just Die;죽어버릴지도 몰라;;https://youtu.be/bCyys9JqOGI;Boy;Major;1236878.0;35259.0;1831.0;2221;0.02850644930219472
2015-05-19;n.flying;Awesome;기가 막혀;;https://youtu.be/I4yiOSuk930;Boy;Major;2672402.0;88940.0;3236.0;2222;0.033280921059032284
2015-05-18;shinee;View;뷰;;https://youtu.be/UF53cptEE5k;Boy;Major;66059083.0;1027757.0;47782.0;2223;0.015558148150497336
2015-05-18;got7;Love Train;;;https://youtu.be/RF8xDuagWbY;Boy;Japanese;4481565.0;97718.0;2098.0;2224;0.02180443661979688
2015-05-13;monsta x;Trespass;무단침입;;https://youtu.be/WLeFYKDtw1I;Boy;Major;25796709.0;438987.0;14770.0;2225;0.017017170678631913
2015-05-12;myname;Just Tell Me;딱 말해;;https://youtu.be/6lJJUen2rcM;Boy;Major;3966956.0;65828.0;2876.0;2226;0.016594083725657658
2015-05-12;take;Tonight;;;https://youtu.be/VzF86ejjW_w;Boy;Major;142179.0;1651.0;33.0;2227;0.011612122746678482
2015-05-11;girl's day;Hello Bubble;헬로버블;;https://youtu.be/9lSJMKi184c;Girl;Minor;13782663.0;93914.0;4026.0;2228;0.006813922679528623
2015-05-10;jun hyoseong;Into You;반해;ZANYBROS;https://youtu.be/N2rTpglCkaE;Girl Solo;Major;8063071.0;50852.0;1827.0;2229;0.006306778149417263
2015-05-07;bestie;Excuse Me;익스큐즈미;ZANYBROS;https://youtu.be/AuVi2ib-0qQ;Girl;Major;10975050.0;130965.0;5857.0;2230;0.011932975248404335
2015-05-06;romeo;Lovesick;예쁘니까;;https://youtu.be/JIe47jQcnhc;Boy;Major;1082790.0;30384.0;3107.0;2231;0.028060842822708005
2015-05-03;txt;Cat & Dog (English ver.);;;https://youtu.be/nvO17uPanBY;Boy;English;13274075.0;1422061.0;51217.0;2232;0.10713070402269084
2015-05-02;lovelyz;Hi~;안녕;Digipedi;https://youtu.be/zbnRfBGjeaw;Girl;Major;5647233.0;68523.0;5862.0;2233;0.01213390699480613
2015-04-30;bigbang;Loser;루저;Han Samin;https://youtu.be/1CTced9CMMk;Boy;Major;274013709.0;2161140.0;111451.0;2234;0.007886977654829671
2015-04-30;bigbang;Bae Bae;배배;Seo Hyunseung;https://youtu.be/TKD03uPVD-Q;Boy;Major;149807744.0;1263877.0;60689.0;2235;0.008436659990020275
2015-04-29;bts;I NEED U;아이 니드 유;Lumpens;https://youtu.be/NMdTd9e-LEI;Boy;Major;245876718.0;3448158.0;128241.0;2236;0.014023930480477618
2015-04-29;cupid;I Feel Good;아이필굿;;https://youtu.be/4SEhoI6IdvQ;Girl;Major;65579.0;1045.0;224.0;2237;0.015934979185409964
2015-04-28;infinite;24 Hours;24時間;;https://youtu.be/K6NwFALAvFs;Boy;Japanese;3983157.0;51781.0;2761.0;2238;0.012999989706657307
2015-04-26;a.cian;Driving;드라이빙;;https://youtu.be/wznxn9XsTEg;Boy;Major;;;;2239;
2015-04-23;uniq;EOEO;;;https://youtu.be/96THVBRqJvY;Boy;Major;13237942.0;366275.0;16510.0;2240;0.027668575674375973
2015-04-23;mr.mr;Out;아웃;;https://youtu.be/vGwZxPNb5uM;Boy;Major;654888.0;15383.0;861.0;2241;0.023489512710570357
2015-04-23;hotshot;Watch Out;워치아웃;;https://youtu.be/UeFq-g0uTEo;Boy;Minor;2624281.0;72226.0;3215.0;2242;0.027522205129709813
2015-04-19;oh my girl;Cupid;오마이걸;ZANYBROS;https://youtu.be/fCrCUv6rQ7I;Girl;Major;7876086.0;93001.0;5080.0;2243;0.01180802241113162
2015-04-19;gavy nj;Ju Ju Ju;친구가 널봤대;;https://youtu.be/NM-z8ZGz52s;Girl;Major;253175.0;2160.0;43.0;2244;0.008531648069517133
2015-04-18;apink;Promise U;새끼손가락;;https://youtu.be/nzljAKtsOuw;Girl;Minor;4436132.0;42535.0;1633.0;2245;0.009588308012475733
2015-04-17;ftisland;Primavera;;;https://youtu.be/qo19uXd2uI8;Boy;Japanese;516753.0;7704.0;299.0;2246;0.014908476583590225
2015-04-16;nu'est;NA.NA.NA.Tears;NA.NA.NA.?;;https://youtu.be/BnGYFqgZoqk;Boy;Japanese;1898896.0;37203.0;2013.0;2247;0.019591910246796032
2015-04-15;tritops;Missing You Missing You Missing You;보고싶다 보고싶다 보고싶다;;https://youtu.be/RQBhrgmeAwI;Boy;Major;68609.0;945.0;49.0;2248;0.01377370315847775
2015-04-14;dal shabet;Joker;조커;;https://youtu.be/a5seeyaBMsc;Girl;Major;16957313.0;117249.0;4900.0;2249;0.006914361962888814
2015-04-14;jinusean;Tell Me One More Time;한번 더 말해줘;;https://youtu.be/4_I1HXMcOoM;Boy;Major;7461732.0;89855.0;4854.0;2250;0.012042110330416585
2015-04-13;infinite h;Crazy feat. Sanchez;니가 미치지 않고서야;;https://youtu.be/efgI9ySMKyk;Boy;Minor;1341438.0;45163.0;1845.0;2251;0.03366760148437721
2015-04-13;m&d;I Wish;하고 싶어;;https://youtu.be/K6lH6g1Z97E;Boy;Major;5329347.0;155326.0;8119.0;2252;0.02914540937191742
2015-04-13;bastarz;Zero For Conduct;품행제로;;https://youtu.be/-C7vxJ8cB-Y;Boy;Major;;;;2253;
2015-04-12;exid;Ah Yeah;아예;Naive;https://youtu.be/egqDPipqIAg;Girl;Major;85550576.0;547513.0;18045.0;2254;0.006399875086755699
2015-04-12;24k;Hey You;오늘 예쁘네;;https://youtu.be/utggP1n2P-o;Boy;Major;3392871.0;84728.0;2838.0;2255;0.0249723611655144
2015-04-12;cross gene;Play With Me;나하고 놀자;;https://youtu.be/XP7dMPSqtO0;Boy;Major;3836608.0;100770.0;6773.0;2256;0.026265388593257378
2015-04-11;j.y. park;Who's your mama? feat. Jessi;어머님이 누구니;Naive;https://youtu.be/kUGQ7Tz4os0;Boy Solo;Major;87277021.0;712671.0;52778.0;2257;0.008165620134995213
2015-04-10;daybreak;Beautiful People;빛나는 사람;;https://youtu.be/DRulIX9tqnw;Boy;Major;217747.0;2254.0;46.0;2258;0.010351462936343555
2015-04-09;girls' generation;Catch Me If You Can;캐치미 이프유캔;Toshiyuki Suzuki;https://youtu.be/b09U0KLv6I4;Girl;Minor;86610636.0;833690.0;55711.0;2259;0.00962572310403078
2015-04-08;jjcc;On the Flower Bed;꽃밭에서;;https://youtu.be/37noiLM8POg;Boy;Major;301513.0;7290.0;298.0;2260;0.02417806197411057
2015-04-03;take;One Spring Day;어느 봄날에;;https://youtu.be/_7EyhXyeA8A;Boy;Major;424215.0;6600.0;224.0;2261;0.015558148580318941
2015-04-01;mamamoo;Ahh Oop (with eSNa);아훕!;Digipedi;https://youtu.be/JoqLnkcjZmQ;Girl;Minor;7298192.0;100437.0;2801.0;2262;0.013761901577815438
2015-03-31;super junior-d&e;CHOK CHOK DANCE (Everybody's CHOK CHOK DANCE);촉이 와;;https://youtu.be/XNxdSYXNEtw;Boy;;11486752.0;302870.0;10074.0;2263;0.026366896403787598
2015-03-30;blady;Come To Me;다가와;;https://youtu.be/azhp-JLGoXw;Girl;Major;234897.0;4552.0;243.0;2264;0.019378706411746424
2015-03-26;crayon pop;FM;에프엠;;https://youtu.be/tna90t2je-4;Girl;Major;5629880.0;62508.0;6433.0;2265;0.011102900949931438
2015-03-25;laboum;Sugar Sugar;슈가슈가;;https://youtu.be/JrSrXr5E7P0;Girl;Major;;;;2266;
2015-03-25;sonamoo;Just Go;가는거야;;https://youtu.be/Hzv_bSGmqw0;Girl;Minor;263209.0;5634.0;295.0;2267;0.021405043140622092
2015-03-24;hotshot;Midnight Sun;;;https://youtu.be/wxs_Q2LFWNs;Boy;Minor;660200.0;23595.0;855.0;2268;0.03573916994850045
2015-03-23;n-sonic;Black Out;블랙아웃;;https://youtu.be/MO2yiJzSqYU;Boy;Major;219004.0;5974.0;254.0;2269;0.02727804058373363
2015-03-22;ftisland;Pray;;;https://youtu.be/_1ZUFyS3-e8;Boy;Major;4877396.0;114881.0;8565.0;2270;0.02355375696375689
2015-03-19;cnblue;White;;;https://youtu.be/2ES_seUeJMA;Boy;Japanese;1164154.0;14100.0;502.0;2271;0.01211179964162817
2015-03-19;bubble x;Why Didn't I Know It Then;그땐 왜 몰랐을까;;https://youtu.be/MD7doadT-IQ;Girl;Minor;19915.0;440.0;13.0;2272;0.02209389907105197
2015-03-18;untouchable;Crayon;크레파스;;https://youtu.be/XVQEhG9Qe9A;Boy;Major;94094.0;1405.0;82.0;2273;0.014931876634004294
2015-03-18;davichi;Two Lovers;두사랑;;https://youtu.be/p0dKKDO3ooc;Girl;Major;15464654.0;58964.0;2817.0;2274;0.003812823746331473
2015-03-18;clc;Pepe;페페;ZANYBROS;https://youtu.be/3qmsJbJasfo;Girl;Major;13879657.0;255165.0;15357.0;2275;0.01838409983762567
2015-03-17;sus4;Shake It;흔들어;;https://youtu.be/XcChc8oXLhw;Girl;Major;330208.0;3373.0;419.0;2276;0.010214773718383564
2015-03-17;btob;The future (tomorrow);未?（あした）;;https://youtu.be/coCigikG8q4;Boy;Japanese;;;;2277;
2015-03-15;red velvet;Ice Cream Cake;아이스크림 케이크;Woogie Kim;https://youtu.be/glXgSSOKlls;Girl;Major;138670434.0;1540136.0;70849.0;2278;0.011106448257023555
2015-03-14;red velvet;Automatic;오토매틱;Shin Heewon;https://youtu.be/px2Q47O0_eE;Girl;Major;28413375.0;377359.0;17530.0;2279;0.013281034020069773
2015-03-11;v.o.s;Someday;어느날 어느곳 어디선가;;https://youtu.be/sZVMwoyPZlk;Boy;Major;99402.0;0.0;67.0;2280;0.0
2015-03-11;madtown;New World;드루와;;https://youtu.be/XC07aAGbBPc;Boy;Major;2606304.0;54587.0;2057.0;2281;0.02094421832602797
2015-03-10;stellar;Fool;멍청이;ZANYBROS;https://youtu.be/Pv9R-dhmYPk;Girl;Major;;;;2282;
2015-03-10;shinee;Your Number;;;https://youtu.be/xq3NB3U0Ps;Boy;Japanese;;;;2283;
2015-03-10;a.cian;Magic Girl;마녀시대;;https://youtu.be/JQGAwv8KNIA;Boy;Minor;;;;2284;
2015-03-08;boyfriend;Bounce;바운스;;https://youtu.be/hnum0Qie2rY;Boy;Major;7884354.0;139174.0;6217.0;2285;0.0176519217680992
2015-03-05;b.i.g;Between Night n Music;밤과 음악 사이;;https://youtu.be/rYKwqDLc9vo;Boy;Major;699009.0;21382.0;1146.0;2286;0.030589019597744807
2015-03-05;k-much;Fish in a Bowl;어항 속 물고기;;https://youtu.be/1deqeiFETpc;Boy;Major;79182.0;1912.0;101.0;2287;0.02414690207370362
2015-03-05;super junior-d&e;Growing Pains;너는 나만큼;;https://youtu.be/Zs2NibgZgR4;Boy;;23341921.0;332485.0;23283.0;2288;0.014244114698186152
2015-03-03;fiestar;You're Pitiful;짠해;;https://youtu.be/ShGVCembq70;Girl;Major;21749068.0;135865.0;5728.0;2289;0.006246934351393816
2015-03-01;myname;Stop The Time;;;https://youtu.be/FxrJJHILtq0;Boy;Japanese;820463.0;11454.0;658.0;2290;0.01396041015865432
2015-02-26;nu'est;I'm Bad;아임베드;PASTEL GLYPH;https://youtu.be/fYyV6Gi4sJw;Boy;Major;544949.0;20133.0;1296.0;2291;0.03694474161802297
2015-02-25;shinhwa;Sniper;표적;;https://youtu.be/y_VJHT6y-NI;Boy;Major;2528654.0;44693.0;3223.0;2292;0.017674620568887637
2015-02-25;lip service;In The Spring;봄 되면 어쩌나;;https://youtu.be/RuBaYkw2AQ4;Girl;Major;130429.0;2056.0;111.0;2293;0.015763365509204243
2015-02-24;untouchable;Mask On;;;https://youtu.be/FrExIfM3BFQ;Boy;Major;53231.0;1187.0;68.0;2294;0.022299036275854296
2015-02-24;u-kiss;Action;;;https://youtu.be/OvqyNUvGiK8;Boy;Japanese;1006031.0;13596.0;855.0;2295;0.013514494086166331
2015-02-23;vixx;Love Equation;이별공식;;https://youtu.be/OM4C3uIXk28;Boy;Major;5587983.0;102114.0;11674.0;2296;0.01827385659548356
2015-02-22;rainbow;Black Swan;블랙스완;;https://youtu.be/BQz6K0aWWiY;Girl;Major;5322227.0;0.0;3134.0;2297;0.0
2015-02-16;k-much;24-Dec;12월 24일;;https://youtu.be/ahm8XNFP0Ww;Boy;Major;145268.0;4700.0;474.0;2298;0.03235399399730154
2015-02-15;niel;Lovekiller;못된 여자;;https://youtu.be/_olc9D_5y-E;Boy Solo;Major;1846912.0;31488.0;1371.0;2299;0.017048998544597686
2015-02-11;infinite;Dilemma;;;https://youtu.be/cUTMi0xzQeM;Boy;Japanese;4777198.0;66113.0;3149.0;2300;0.013839284032187905
2015-02-11;myname;To Very So Much;너무 very 막;;https://youtu.be/LXvHQeG1Lu4;Boy;Major;3699186.0;75420.0;3188.0;2301;0.020388269203008444
2015-02-09;after school;Shine;;;https://youtu.be/QWScSWtG6IU;Girl;Japanese;590402.0;7133.0;560.0;2302;0.012081598639571004
2015-02-08;berry good;Because of You;요즘 너 때문에 난;;https://youtu.be/_ITfI3XC-3Q;Girl;Major;1272409.0;13333.0;1175.0;2303;0.010478548957135639
2015-02-08;4minute;Crazy;미쳐;ZANYBROS;https://youtu.be/1nCLBTmjJBY;Girl;Major;206234613.0;2112593.0;66133.0;2304;0.010243639364261323
2015-02-05;mamamoo;My Everything;내 눈 속엔 너;;https://youtu.be/JprirXon4yo;Girl;OST;594645.0;14185.0;621.0;2305;0.023854568692244952
2015-02-02;shinhwa;Memory;;;https://youtu.be/v5mHxj-ITjs;Boy;Major;603798.0;12956.0;830.0;2306;0.02145750731204807
2015-01-28;a.t.o;Crazy;미친;;https://youtu.be/G9bhb1l1ErU;Boy;Major;4790.0;167.0;33.0;2307;0.0348643006263048
2015-01-28;sunny hill;Child In Time;교복을 벗고;;https://youtu.be/GHB5jlv-Atg;Girl;Major;1067109.0;10150.0;832.0;2308;0.009511680624940845
2015-01-26;wassup;Stupid Liar;;;https://youtu.be/z3Hqv2x3WVw;Girl;Major;1434125.0;29471.0;1033.0;2309;0.02054981260350388
2015-01-25;infinite h;Pretty;예뻐;ZANYBROS;https://youtu.be/efK-S_R1tfk;Boy;Major;5317579.0;102898.0;6287.0;2310;0.019350535271784396
2015-01-25;4minute;Cold Rain;추운 비;ZANYBROS;https://youtu.be/ZT9zbZGB2gE;Girl;Minor;8972839.0;121149.0;7342.0;2311;0.01350174677156249
2015-01-23;davichi;Sorry, I'm Happy;행복해서 미안해;;https://youtu.be/odqk5KLJpaU;Girl;Major;6038465.0;32255.0;829.0;2312;0.005341589294630341
2015-01-23;b1a4;Shiroi Kiseki;白いキセキ;;https://youtu.be/YBgT-BUxOt0;Boy;Japanese;955185.0;0.0;0.0;2313;0.0
2015-01-22;u-kiss;Playground;놀이터;;https://youtu.be/4kVwaXys8WQ;Boy;Major;1550874.0;35918.0;3108.0;2314;0.02315984406212239
2015-01-22;1punch;Nightmare;나이트메어;;https://youtu.be/Z3mtWghN8Z4;Boy;Minor;875385.0;21922.0;1691.0;2315;0.02504269549969442
2015-01-22;1punch;Turn me back;돌려놔;;https://youtu.be/rhyPcgXcODQ;Boy;Major;1458082.0;34241.0;2728.0;2316;0.023483590086154277
2015-01-22;9muses;Drama;드라마;ZANYBROS;https://youtu.be/0meMvE_7i1s;Girl;Major;;;;2317;
2015-01-21;davichi;Cry Again;또 운다 또;;https://youtu.be/nBmW1IDchS0;Girl;Major;10338277.0;62644.0;1346.0;2318;0.0060594236350989625
2015-01-20;the legend;Trace;흔적;;https://youtu.be/a6AvnkynHwU;Boy;Major;;;;2319;
2015-01-16;big byung;Ojingeo Doenjang;오징어 된장;;https://youtu.be/KsBj359kpRk;Boy;Special;2480728.0;82050.0;3839.0;2320;0.033074968315752476
2015-01-14;gfriend;Glass Bead;유리구슬;ZANYBROS;https://youtu.be/IxnD5AViu6k;Girl;Major;;;;2321;
2015-01-13;jjcc;Fire;질러;;https://youtu.be/KiWOvYTYsE8;Boy;Major;3444882.0;78668.0;4263.0;2322;0.022836195840670304
2015-01-12;tahiti;Phone Number;폰넘버;;https://youtu.be/M9medBE7GD4;Girl;Major;1894577.0;15218.0;936.0;2323;0.008032399844397985
2015-01-10;jonghyun;D?j?-Boo feat. Zion.T;데자-부;;https://youtu.be/TcvDR5xz97g;Boy Solo;Minor;4886137.0;109033.0;4982.0;2324;0.02231476522250604
2015-01-08;hello venus;Wiggle Wiggle;위글위글;ZANYBROS;https://youtu.be/SkRSXFQerZs;Girl;Major;5851250.0;103443.0;4945.0;2325;0.017678786584063234
2015-01-08;noel;Your Voice;목소리;;https://youtu.be/Pj-TNdFBCq0;Boy;Major;4178299.0;10064.0;300.0;2326;0.002408635667289488
2015-01-08;jonghyun;Crazy (Guilty Pleasure) feat IRON;크레이지 (길티 플레져);;https://youtu.be/6yIDkbbdOoE;Boy Solo;Major;11328889.0;261178.0;17532.0;2327;0.02305415826741704
2015-01-08;halo;Surprise;서프라이즈;;https://youtu.be/3aEl6jiUyOc;Boy;Major;477763.0;10203.0;405.0;2328;0.021355776818213216
2015-01-06;flashe;My Day;마이데이;;https://youtu.be/wNXsp5cPU3c;Girl;Major;;;;2329;
2015-01-05;tritops;Your Fever;너의 체온;;https://youtu.be/s9FzC5bPblw;Boy;Major;3736.0;217.0;17.0;2330;0.05808351177730193
2015-01-04;4ten;Why;왜 이래;;https://youtu.be/XMAIIKUKsoQ;Girl;Major;899669.0;7352.0;488.0;2331;0.00817189433002582
2015-01-04;high4;Day By Day;비슷해;;https://youtu.be/ABbYBUkAW6w;Boy;Major;1184945.0;25049.0;1029.0;2332;0.021139377777027627
2015-01-02;epik high;Shoebox;신발장;;https://youtu.be/4lHBBxEwiCA;Boy;Minor;752387.0;16878.0;447.0;2333;0.022432604497419545
2014-12-28;sonamoo;Deja vu;데자뷰;ZANYBROS;https://youtu.be/TRY0Dk9avck;Girl;Major;5263812.0;88916.0;5217.0;2334;0.01689194066961358
2014-12-28;the seeya;The Song of Love;사랑의 노래;;https://youtu.be/0u9yssH8EOM;Girl;Major;579544.0;5444.0;296.0;2335;0.00939359220352553
2014-12-21;btob;The Winter's Tale;울면 안 돼;;https://youtu.be/CWAhNgjB5jM;Boy;Major;6432398.0;87665.0;6249.0;2336;0.013628665390418938
2014-12-15;nell;Green Nocturne;청춘연가;;https://youtu.be/r2lffy84yQE;Boy;Major;1952129.0;24567.0;790.0;2337;0.012584721603951379
2014-12-11;v.o.s;The End;반대로만 살자;;https://youtu.be/73LgmFWxGFw;Boy;Major;11294.0;0.0;15.0;2338;0.0
2014-12-11;melodyday;Anxious;겁나;;https://youtu.be/rldxLIeHUNg;Girl;Minor;787077.0;6881.0;218.0;2339;0.008742473735098346
2014-12-10;teen top;Snow Kiss;눈사탕;;https://youtu.be/nbdWUK6c3tw;Boy;Minor;293138.0;10285.0;594.0;2340;0.035085863995797203
2014-12-08;wassup;Shut Up U;시끄러워U;;https://youtu.be/WfQRC4xZuBA;Girl;Major;1020167.0;18960.0;990.0;2341;0.01858519242437758
2014-12-05;dynamic duo, lena park;SsSs;싱숭생숭;;https://youtu.be/77CZfaqG8L8;Boy;Major;355791.0;1111.0;25.0;2342;0.0031226197402407594
2014-12-04;btob;You Can Cry;울어도 돼;;https://youtu.be/ICVx-mi3eYI;Boy;Minor;4017842.0;56816.0;2669.0;2343;0.014140924406683986
2014-12-03;untouchable;Clockwork;;;https://youtu.be/6ef7AljTRYc;Boy;Major;34672.0;1026.0;88.0;2344;0.029591601292108905
2014-12-03;luluz;How About Me?;넌 나 어때?;;https://youtu.be/pivjHQAnAJo;Girl;Major;;;;2345;
2014-12-03;wanna.b;My Type;;;https://youtu.be/J33ovNhjCXw;Girl;Major;;;;2346;
2014-12-03;a-daily;If You Don't Tell Me;말을 해야 알지;;https://youtu.be/Qo5Fq0KicCI;Girl;Major;;;;2347;
2014-12-02;clazziquai project;Call Me Back;;;https://youtu.be/Yxq_QCqPXX8;Co-ed;Minor;463944.0;4927.0;117.0;2348;0.010619816184711948
2014-12-02;clazziquai project;Android;;;https://youtu.be/OmfR14eBQQo;Co-ed;Minor;123383.0;1164.0;47.0;2349;0.0094340387249459
2014-11-30;infinite f;Heartthrob;가슴이 뛴다;Dari Cho (FPK);https://youtu.be/4nHMNJczXb0;Boy;Major;5550764.0;118446.0;6591.0;2350;0.021338684188338758
2014-11-28;yery band;Snow Love;눈사랑;;https://youtu.be/rxIA3ZENdq8;Co-ed;Major;23674.0;368.0;34.0;2351;0.015544479175466757
2014-11-28;u-kiss;Sweetie;;;https://youtu.be/iKKYJQyOTDw;Boy;Japanese;817333.0;12196.0;980.0;2352;0.01492170265974823
2014-11-28;m.c the max;Look at;바라보기;;https://youtu.be/X2vkvA2sk7I;Boy;Major;;;;2353;
2014-11-26;sunny hill;Here I Am;지우다;;https://youtu.be/9Isov_SmYhY;Girl;Major;669851.0;7232.0;351.0;2354;0.010796430848054268
2014-11-24;tiny-g m;The Only One;;;https://youtu.be/QB5h8HucGbg;Girl;Major;1669700.0;33375.0;1408.0;2355;0.019988620710307242
2014-11-24;bigflo;BAD MAMA JAMA;배드마마자마;;https://youtu.be/FzL3Hm2ljHU;Boy;Major;577179.0;15146.0;773.0;2356;0.026241425970106327
2014-11-23;apink;LUV;러브;ZANYBROS;https://youtu.be/8dVjSvLzD1I;Girl;Major;76382899.0;403505.0;18726.0;2357;0.005282661502543914
2014-11-23;zest;My All;;;https://youtu.be/fsAheEb2XIs;Boy;Major;;;;2358;
2014-11-23;t-ara;Little Apple;;;https://youtu.be/uY_SVsA-nKo;Girl;CF;10356687.0;78779.0;2085.0;2359;0.007606583070435555
2014-11-20;gd x taeyang;Good Boy;굿보이;;https://youtu.be/1ZRb1we80kM;Boy;Major;385525514.0;3242287.0;101548.0;2360;0.008410045203908346
2014-11-20;mamamoo;Piano Man;피아노 맨;Kwon Soonwook;https://youtu.be/3IIBVnn4eTM;Girl;Major;18683836.0;220951.0;6536.0;2361;0.01182578352753685
2014-11-19;halo;Come On Now;어서 이리온now;;https://youtu.be/xdg48Zna-1Q;Boy;Major;538955.0;14498.0;589.0;2362;0.02690020502639367
2014-11-19;the legend;I Wanna Know;;;https://youtu.be/xypZht2ZOrQ;Boy;Major;;;;2363;
2014-11-17;5urprise;From My Heart;프롬 마이 하트;;https://youtu.be/Sp1hIEebLFQ;Boy;Major;3400071.0;73975.0;3926.0;2364;0.021756898605940878
2014-11-16;lovelyz;Candy Jelly Love;캔디 젤리 러브;Digipedi;https://youtu.be/HRQEs4vOIrY;Girl;Major;7907944.0;83217.0;5437.0;2365;0.010523215642397063
2014-11-16;got7;Stop Stop It;하지하지마;Naive;https://youtu.be/R_DX64EwH9M;Boy;Major;84893552.0;1137640.0;57255.0;2366;0.0134007821936818
2014-11-11;boys republic;The Real One;진짜가 나타났다;;https://youtu.be/RQBisbBQ7X4;Boy;Major;1614114.0;39391.0;1686.0;2367;0.024404100329964304
2014-11-10;aoa;Like a Cat;사뿐사뿐;;https://youtu.be/qEYOyZVWlzs;Girl;Major;67746648.0;466050.0;19378.0;2368;0.0068793071503700075
2014-11-09;teen top;I'm Sorry;우린 문제 없어;;https://youtu.be/PI-VCWkTQu8;Boy;Major;5939474.0;76283.0;3237.0;2369;0.01284339320283244
2014-11-09;lovelyz;Good Night Like Yesterday;어제처럼 굿나잇;Digipedi;https://youtu.be/YXGVpjqIopE;Girl;Minor;6045953.0;84853.0;6913.0;2370;0.014034677411485005
2014-11-09;cross gene;I'm Not a Boy, Not Yet a Man;어려도 남자야;;https://youtu.be/_M9SmNvIJug;Boy;Major;1786601.0;30489.0;1875.0;2371;0.017065366021848192
2014-11-07;urban zakapa;Self Hatred;미운 나;;https://youtu.be/tAjvFyaBb0A;Co-ed;Major;783123.0;3000.0;68.0;2372;0.00383081584885133
2014-11-06;year 7 class 1;Break Up Fighting;이별파이팅;;https://youtu.be/_JA2FDntkAo;Girl;Major;127418.0;1375.0;146.0;2373;0.010791253982953743
2014-11-05;hello venus;Sticky Sticky;끈적끈적;;https://youtu.be/aP2PILSAwLs;Girl;Major;6975989.0;44131.0;2649.0;2374;0.006326128094525378
2014-11-04;urban zakapa;Consulation;위로;;https://youtu.be/yOHv5yjskJg;Co-ed;Major;2091477.0;7767.0;265.0;2375;0.003713643516041534
2014-11-04;spica;Ghost;고스트;;https://youtu.be/DikFQp6a7FM;Girl;Major;1580481.0;17908.0;810.0;2376;0.011330727797423695
2014-11-02;boyfriend;White Out;화이트 아웃;;https://youtu.be/B8QLLknB6Kw;Boy;Minor;1403575.0;27354.0;1468.0;2377;0.019488805371996508
2014-10-30;laboum;What About You;어떡할래;;https://youtu.be/gJhZCQMEc68;Girl;Major;;;;2378;
2014-10-30;the legend;Lost;로스트;;https://youtu.be/mYcpkjZu3HE;Boy;Major;154385.0;5085.0;189.0;2379;0.032937137675292286
2014-10-29;2am;Over The Destiny;나타나 주라;;https://youtu.be/xoJOVNI-g6c;Boy;Major;1481932.0;21159.0;1195.0;2380;0.014277983065349827
2014-10-28;a.cian;Ouch;아우치;;https://youtu.be/7Jqw1Zm_inE;Boy;Major;;;;2381;
2014-10-28;as one;For the night;오늘같은 날;;https://youtu.be/cWeWR_rEy6g;Girl;Major;110215729.0;97213.0;3891.0;2382;0.0008820247425846087
2014-10-28;hotshot;Take A Shot;테이크 어 샷;;https://youtu.be/B9s2N7d2aLY;Boy;Major;2879629.0;77261.0;3208.0;2383;0.02683019236158547
