Date;Artist;Song Name;Korean Name;Director;lien_video;Type;Release;vues;likes;comments;id_video;ratio_engagement
2016-09-01;halo;Mariya;마리야;;https://youtu.be/WDfMox-q7lY;Boy;Major;1100249,0;40347,0;3136,0;1775;0,03667078997572368
2016-08-31;brave girls;Yoo-hoo;유후 (우린 아직 여름);;https://youtu.be/PzBXffEeIuQ;Girl;Major;nan;nan;nan;1776;nan
2016-08-30;mamamoo;Angel;;;https://youtu.be/JvYcoafZzjI;Girl;Minor;763062,0;29210,0;1049,0;1777;0,03827998249159308
2016-08-30;mamamoo;Dab Dab;;;https://youtu.be/BoFcdgdRyHo;Girl;Minor;565864,0;22144,0;1068,0;1778;0,03913307791271401
2016-08-30;sunny hill;On The Way Home;집으로 가는 길;;https://youtu.be/-67pGMcgW3k;Girl;Major;549328,0;7291,0;649,0;1779;0,01327258031631375
2016-08-28;bolbbalgan4;Galaxy;우주를 줄게;ZANYBROS;https://youtu.be/9U8uA702xrE;Girl;Major;102049401,0;734694,0;19491,0;1780;0,007199395516295093
2016-08-28;nu'est;Love Paint (Every Afternoon);러브 페인트;SUNNY VISUAL;https://youtu.be/Ee15gbUiqfs;Boy;Major;6821789,0;196563,0;13052,0;1781;0,028813995859443907
2016-08-25;urban zakapa;Thursday Night;목요일 밤;;https://youtu.be/Rcagb_psrbs;Co-ed;Major;13117259,0;38615,0;1041,0;1782;0,0029438314818667527
2016-08-24;nct dream;Chewing Gum;츄잉껌;;https://youtu.be/fwmvF5ffmhg;Boy;Major;79153364,0;1822777,0;97892,0;1783;0,023028421129391293
2016-08-24;spica;Secret Time;시크릿 타임;;https://youtu.be/ep5X71Lqg1M;Girl;Major;2224941,0;38701,0;2136,0;1784;0,017394169103809944
2016-08-22;two x;Over;꽂혀;;https://youtu.be/nebBti6L4pA;Girl;Major;436986,0;11201,0;726,0;1785;0,025632400122658393
2016-08-22;laboum;Shooting Love;푱푱;Sunny Visual;https://youtu.be/VSYoDqkbzzg;Girl;Major;4821783,0;66843,0;2949,0;1786;0,013862714269804344
2016-08-21;romeo;Treasure;;;https://youtu.be/4hMfTOBUJDE;Boy;Minor;216221,0;6630,0;436,0;1787;0,030663071579541304
2016-08-21;bambino;Moonlight Shower;달빛샤워;;https://youtu.be/PJ_GIRTTRaA;Girl;Major;nan;nan;nan;1788;nan
2016-08-19;nell;Dream Catcher;;;https://youtu.be/6nepzo6LZqs;Boy;Major;896390,0;11643,0;603,0;1789;0,012988766050491415
2016-08-18;i.b.i;MOLAE MOLAE;몰래몰래;;https://youtu.be/t2wG8NCSQPI;Girl;Major;2099247,0;45875,0;3403,0;1790;0,021853073983194925
2016-08-18;masc;Strange;낯설어;;https://youtu.be/6GAYcgZ3seA;Boy;Major;nan;nan;nan;1791;nan
2016-08-17;exo;Lotto;로또;;https://youtu.be/tbe3pe2BtwA;Boy;Major;199175308,0;3101873,0;232907,0;1792;0,015573582042609418
2016-08-16;dorothy;Purple Lips;퍼플립스;;https://youtu.be/yZw4tLGgyjU;Girl;Major;nan;nan;nan;1793;nan
2016-08-16;wjsn;Secret;비밀이야;FantazyLab;https://youtu.be/5m2KBDBueAM;Girl;Major;5061305,0;58103,0;5351,0;1794;0,011479845612939747
2016-08-15;badkiz;Hothae;핫해;;https://youtu.be/OgFPGjOvv4k;Girl;Major;nan;nan;nan;1795;nan
2016-08-13;vixx;Fantasy;판타지;;https://youtu.be/IuaRdAozUI0;Boy;Major;13183011,0;324591,0;32281,0;1796;0,0246219167988254
2016-08-10;24k;Still 24K;스틸 투포케이;;https://youtu.be/WPsAtmGofT0;Boy;Major;4911925,0;173259,0;7690,0;1797;0,03527313629585142
2016-08-09;dimepiece;Go Back Jump;고백점프;;https://youtu.be/F3dpkwn_A3s;Girl;Minor;8192,0;59,0;3,0;1798;0,0072021484375
2016-08-08;i.o.i;Whatta Man (Good man);와타맨;;https://youtu.be/fOn5tSagerY;Girl;Major;nan;nan;nan;1799;nan
2016-08-08;blackpink;WHISTLE;휘파람;Seo Hyunseung;https://youtu.be/dISNgvVpWlo;Girl;Major;910457505,0;10280127,0;622672,0;1800;0,011291166192319981
2016-08-08;blackpink;BOOMBAYAH;붐바야;Seo Hyunseung;https://youtu.be/bwmSjveL3Lc;Girl;Major;1747391018,0;16787268,0;1134723,0;1801;0,009607047207564392
2016-08-07;b.a.p;That's My Jam;댓츠 마이 잼;ZANYBROS;https://youtu.be/dusY_K0TDsQ;Boy;Major;4053466,0;122291,0;9840,0;1802;0,030169489518352934
2016-08-07;monsta x;Stuck;네게만 집착해;Vikings League;https://youtu.be/ro74Ki2jsNg;Boy;Major;28113940,0;506935,0;25808,0;1803;0,01803144632164684
2016-08-05;y teen;Do Better;;;https://youtu.be/1JX48ClBg9E;Co-ed;CF;3611636,0;123495,0;6284,0;1804;0,03419364520677056
2016-08-05;halo;Heaven Heaven;;;https://youtu.be/7Qz1GMggnZc;Boy;Japanese;359422,0;0,0;0,0;1805;0,0
2016-08-04;up10tion;Tonight;오늘이 딱이야;Joo Heesun;https://youtu.be/vg0nmaPGCNk;Boy;Major;1824360,0;56253,0;2942,0;1806;0,030834374794448463
2016-08-03;9muses a;Lip 2 Lip;입술에 입술;ZANYBROS;https://youtu.be/nb6v2Uma82w;Girl;Major;nan;nan;nan;1807;nan
2016-08-03;a-daily;Chu;츄;;https://youtu.be/xc9vaMsJtsg;Girl;Major;107808,0;2839,0;213,0;1808;0,026333852775304246
2016-08-01;inx;Alright;오나;;https://youtu.be/i3LnX-wmvSQ;Boy;Major;1139019,0;54219,0;4576,0;1809;0,04760148864944307
2016-08-01;n.flying;Endless Summer;;;https://youtu.be/6qpdzFgZ0Uk;Boy;Japanese;164369,0;6678,0;180,0;1810;0,040628098972433975
2016-07-31;oh my girl;Listen to my word (A-ing);내 얘길 들어봐;Segaji Video;https://youtu.be/_W4dL2Av6LE;Girl;Major;10057622,0;116203,0;9030,0;1811;0,011553725125084239
2016-07-29;d.holic;Color Me Rad;컬러 미 래드;;https://youtu.be/eAp6zeE2bMA;Girl;Major;1299988,0;40854,0;2521,0;1812;0,03142644393640557
2016-07-28;nct 127;Taste The Feeling;;VM Production;https://youtu.be/uwMngvoyYMw;Boy;CF;6428484,0;302771,0;11765,0;1813;0,04709835164869353
2016-07-27;tweety;Sea;바다야;;https://youtu.be/Sqf00AMI2q8;Girl;Major;nan;nan;nan;1814;nan
2016-07-23;apink;Summer Time;サマ?タイム！;;https://youtu.be/xG7HvJ1KEPs;Girl;Japanese;432957,0;7843,0;559,0;1815;0,018114962917795532
2016-07-22;dynamic duo, primary, boi b, crush;Highfive;하이파이브;;https://youtu.be/9nTLaNeud0s;Boy;Major;2918990,0;18268,0;968,0;1816;0,0062583290795788955
2016-07-21;f(x);All Mine;올 마인;;https://youtu.be/Z0S3knWIdrY;Girl;Minor;15307496,0;343832,0;22964,0;1817;0,022461674985902333
2016-07-20;24hours;Get It On;;;https://youtu.be/joeO5WYRPro;Co-ed;Minor;nan;nan;nan;1818;nan
2016-07-20;fei;Fantasy;괜찮아 괜찮아 판타지;Naive;https://youtu.be/GEF1Ah8QaXw;Girl Solo;Major;3492874,0;113180,0;12545,0;1819;0,03240311560050549
2016-07-19;laysha;Chocolate Cream;초콜릿 크림;;https://youtu.be/HfySji7kNi0;Girl;Minor;nan;nan;nan;1820;nan
2016-07-19;gavy nj;Shubirubirub;슈비루비룹;;https://youtu.be/hzTQdWT14dA;Girl;Major;876109,0;8711,0;668,0;1821;0,009942826748726472
2016-07-18;stellar;Crying;펑펑울었어;Digipedi;https://youtu.be/rQPn8f9uls4;Girl;Major;3286463,0;65486,0;6428,0;1822;0,019925981214454568
2016-07-18;eyedi;Sign (Feat. Loopy);;;https://youtu.be/Yo-pHJYCgR4;Girl Solo;Major;158798,0;2583,0;234,0;1823;0,01626594793385307
2016-07-18;beatwin;Your Girl;니 여자친구;;https://youtu.be/6xgpY3sCDdU;Boy;Major;92494,0;0,0;196,0;1824;0,0
2016-07-18;ftisland;Just Do It;;;https://youtu.be/eRweC4O589s;Boy;Japanese;1311480,0;21080,0;570,0;1825;0,016073443742946898
2016-07-17;heize;And July feat. DEAN & DJ Fritz;앤 줄라이;;https://youtu.be/rCeM57e2BfU;Girl Solo;Major;75020049,0;517476,0;13182,0;1826;0,006897836070461644
2016-07-17;hello venus;Paradise;파라다이스;;https://youtu.be/fF8l_ePlOH4;Girl;Minor;2115745,0;26721,0;1602,0;1827;0,012629593831014608
2016-07-17;ftisland;Take Me Now;;;https://youtu.be/TPNcPSyz63I;Boy;Major;910399,0;46337,0;3702,0;1828;0,05089746363956903
2016-07-15;lime;Take It Slow;서두르지마;;https://youtu.be/7WZwlOrRELI;Girl;Major;nan;nan;nan;1829;nan
2016-07-14;mr.mr;Rock The World;;;https://youtu.be/fjPbou5YKHs;Boy;Japanese;62095,0;1470,0;109,0;1830;0,023673403655688863
2016-07-11;snuper;You=Heaven;너=천국;;https://youtu.be/Gnp8zAk3NbM;Boy;Major;524416,0;16129,0;1041,0;1831;0,03075611728093727
2016-07-11;vromance;She;여자 사람 친구;;https://youtu.be/MICKDtMUm34;Boy;Major;1187528,0;47667,0;2875,0;1832;0,040139685127424364
2016-07-11;m&d;Ulsanbawi;울산바위;;https://youtu.be/re5yPhC3hd8;Boy;Major;1885038,0;79207,0;5239,0;1833;0,04201878158424392
2016-07-09;unnies;Shut Up;;;https://youtu.be/gluvBLJYBjs;Girl;Special;13289888,0;238317,0;12316,0;1834;0,017932205297742164
2016-07-08;infinite;That Summer (Second Story);그 해 여름 (두 번째 이야기);;https://youtu.be/j5wO4XYnX7c;Boy;Major;3545090,0;107241,0;9267,0;1835;0,03025057191777924
2016-07-08;pentagon;Young;젊어;;https://youtu.be/xZ1by4jEy44;Boy;Minor;919883,0;34315,0;1676,0;1836;0,03730365709552193
2016-07-07;civa;Why;왜 불러;Vikings League;https://youtu.be/h8El2kWazIU;Girl;Major;1815867,0;14881,0;1962,0;1837;0,008194983443170673
2016-07-07;matilda;Summer Again;썸머 어게인;;https://youtu.be/7L6IwJeD0lE;Girl;Major;922745,0;23888,0;1008,0;1838;0,02588797555120862
2016-07-06;girl's day;Ring My Bell;링마벨;LIKETHAT;https://youtu.be/z4sN05-xIs4;Girl;Major;38235761,0;217018,0;12443,0;1839;0,005675786078901372
2016-07-06;nct 127;Firetruck;소방차;;https://youtu.be/_psXn_VJ_AE;Boy;Major;44128887,0;1054106,0;48573,0;1840;0,023886983598747913
2016-07-06;teen top;Love Comes;바람이 분다;;https://youtu.be/39LfDc8X5qI;Boy;Minor;932121,0;31376,0;1938,0;1841;0,03366086591762228
2016-07-05;taemin;Goodbye;굿바이;;https://youtu.be/WQQJ7zBzYJs;Boy Solo;Japanese;13729801,0;355419,0;17015,0;1842;0,025886682552791553
2016-07-03;beast;Ribbon;리본;ZANYBROS;https://youtu.be/QQXsknBbcG0;Boy;Major;16823884,0;239465,0;21127,0;1843;0,014233633565233807
2016-07-03;seventeen;VERY NICE;아주 나이스;Digipedi;https://youtu.be/J-wFp43XOrA;Boy;Major;141775791,0;1843342,0;71951,0;1844;0,013001810725217538
2016-07-01;heize;Shut Up & Groove feat. DEAN;셧업앤그루브;;https://youtu.be/sk6WiGOmlso;Girl Solo;Major;20055000,0;170411,0;4071,0;1845;0,008497182747444527
2016-06-30;astro;Breathless;숨가빠;;https://youtu.be/aBNyHAasnSM;Boy;Major;20939807,0;479623,0;17599,0;1846;0,022904843392300606
2016-06-30;vav;No Doubt;노답;;https://youtu.be/ni15zJEzHEE;Boy;Major;178415,0;8975,0;445,0;1847;0,05030406636213323
2016-06-30;melodyday;Color;깔로;;https://youtu.be/ZKfpMkDk87I;Girl;Major;1555923,0;27925,0;1415,0;1848;0,017947546247468544
2016-06-29;wonder girls;Why So Lonely;와이 쏘 론리;Lumpens;https://youtu.be/PYGODWJgR-c;Girl;Major;53931265,0;742625,0;25929,0;1849;0,013769842038750622
2016-06-28;taeyeon;Why;와이;Duroo;https://youtu.be/WkdtmT8A2iY;Girl Solo;Major;81020317,0;765210,0;42711,0;1850;0,0094446680577663
2016-06-28;sonamoo;I Like You Too Much;넘나 좋은 것;ZANYBROS;https://youtu.be/9YmVUjBB6Hc;Girl;Major;2882937,0;36077,0;2257,0;1851;0,012513974464235604
2016-06-27;gugudan;Wonderland;원더랜드;Zanybros;https://youtu.be/Ej-PBlE4ODQ;Girl;Major;nan;nan;nan;1852;nan
2016-06-27;wanna.b;Why;왜요;;https://youtu.be/w_cYV97Zp4k;Girl;Major;nan;nan;nan;1853;nan
2016-06-26;beast;Butterfly;버터플라이;ZANYBROS;https://youtu.be/GLshspTLgvw;Boy;Minor;7426212,0;148707,0;13914,0;1854;0,020024610124246386
2016-06-26;brave girls;High Heels;하이힐;;https://youtu.be/a_0GkKQ_nzc;Girl;Major;nan;nan;nan;1855;nan
2016-06-26;pledis girlz;We;위;;https://youtu.be/hYVS4gjwj-E;Girl;Major;305433,0;10662,0;1220,0;1856;0,03490781939083203
2016-06-24;taeyeon;Starlight feat. DEAN;스타라이트;Duroo;https://youtu.be/eNmL4JiGxZQ;Girl Solo;Minor;47950386,0;510370,0;27383,0;1857;0,010643709938018017
2016-06-22;romeo;Miro;미로;;https://youtu.be/u7hZagv3TY8;Boy;Major;773615,0;29836,0;2515,0;1858;0,03856698745500023
2016-06-22;a.de;Strawberry;스트로베리;;https://youtu.be/4im-R1kqgxw;Girl;Major;428499,0;8068,0;1056,0;1859;0,018828515352427893
2016-06-21;baechigi;Hangover;술김에;;https://youtu.be/dumHSJ_LCgE;Boy;Major;nan;nan;nan;1860;nan
2016-06-20;sistar;I Like That;아이 라이크 댓;;https://youtu.be/LJVUjmNMF8c;Girl;Major;47491457,0;465071,0;23718,0;1861;0,009792729669253987
2016-06-20;madtown;Emptiness;빈칸;;https://youtu.be/8eVA4g-oakg;Boy;Major;1935116,0;55598,0;4031,0;1862;0,02873109415662937
2016-06-19;as one;The Pain I Caused;아픈건 좀 어때;;https://youtu.be/dRF96GUdqQU;Girl;Major;332899,0;4800,0;238,0;1863;0,014418787680347493
2016-06-16;voisper;Summer Cold;여름감기;;https://youtu.be/OJuQUigpZE0;Boy;Major;491664,0;7721,0;275,0;1864;0,015703813986787725
2016-06-15;seventeen;Love Letter;사랑쪽지;;https://youtu.be/UwZv5jjPaBE;Boy;Minor;10311857,0;307649,0;12696,0;1865;0,029834490528718543
2016-06-14;dia;On The Road;그 길에서;Tiger Cave;https://youtu.be/fEYF3T0kQEo;Girl;Major;7425458,0;71112,0;6987,0;1866;0,00957678300786295
2016-06-14;daybreak;With;;;https://youtu.be/7r_KhDkaCrc;Boy;Minor;85330,0;531,0;34,0;1867;0,0062228993320051565
2016-06-14;daybreak;I'll just let you walk the path;꽃길만 걷게 해줄게;;https://youtu.be/0AHQ37eJCnw;Boy;Major;nan;nan;nan;1868;nan
2016-06-11;btob;L.U.V;;;https://youtu.be/PpfIpQP0oWc;Boy;Japanese;nan;nan;nan;1869;nan
2016-06-10;gfriend;Navillera;너 그리고 나;Kim 'Oui Kim' Seonguk;https://youtu.be/Se8bbsUFjC8;Girl;Major;68648428,0;617318,0;46803,0;1870;0,008992456462367937
2016-06-08;double s 301;AH-HA;아하;;https://youtu.be/BQEFnUtTd7E;Boy;Major;2621562,0;52831,0;22005,0;1871;0,02015248924114707
2016-06-08;exo;Lucky One;럭키 원;;https://youtu.be/73QzQYN8FtE;Boy;Major;81366855,0;1389008,0;92816,0;1872;0,0170709314007528
2016-06-08;exo;Monster;몬스터;VM Project;https://youtu.be/KSH-FVVtTf0;Boy;Major;456503818,0;5964961,0;996975,0;1873;0,013066617988285916
2016-06-07;drug restauant;Mistake;;;https://youtu.be/WYWCfpNDg28;Boy;Major;3589940,0;145237,0;6961,0;1874;0,04045666501389995
2016-06-07;mighty mouth;Sugar Sugar;;;https://youtu.be/IeTEvotjK08;Boy;Major;223267,0;3681,0;165,0;1875;0,016486986433283914
2016-06-06;u-kiss;Stalker;;;https://youtu.be/3pN7REpLn3I;Boy;Major;2815512,0;70626,0;6496,0;1876;0,025084602729450275
2016-06-01;up10tion;Stay;;;https://youtu.be/YVjse1WojFI;Boy;Minor;249913,0;9353,0;443,0;1877;0,037425023908320094
2016-06-01;knk;Back Again;백어게인;Tiger Cave;https://youtu.be/tp34Lfv3OLc;Boy;Major;3135414,0;71342,0;4106,0;1878;0,022753614036296322
2016-05-31;exid;L.I.E;엘라이;;https://youtu.be/RnDSODY7bVE;Girl;Major;47101653,0;466256,0;21205,0;1879;0,009898930723301792
2016-05-30;fiestar;Apple Pie;애플파이;;https://youtu.be/3BpnB47Fxts;Girl;Major;6686329,0;79116,0;3986,0;1880;0,011832501810784364
2016-05-30;luna;Free Somebody;푸리솜바디;;https://youtu.be/lpwG8f9nt4s;Girl Solo;Major;14298301,0;291064,0;15825,0;1881;0,02035654445937318
2016-05-29;clc;No Oh Oh;아니야;;https://youtu.be/GoV7B9K23ts;Girl;Major;nan;nan;nan;1882;nan
2016-05-29;ikon;#WYD;오늘 모해;;https://youtu.be/hth1VQNPtj0;Boy;Minor;29179456,0;548778,0;40979,0;1883;0,018806999006424244
2016-05-27;urban zakapa;I Don't Love You;널 사랑하지 않아;;https://youtu.be/MfYPKZl7W1w;Co-ed;Major;69151072,0;227925,0;9174,0;1884;0,0032960443476566783
2016-05-27;hotshot;Step by Step;;;https://youtu.be/FwRGYbfD6Kk;Boy;Japanese;30578,0;1437,0;83,0;1885;0,04699457126038328
2016-05-25;oh my girl;Windy Day;윈디데이;Digipedi;https://youtu.be/AJqhKWo89FQ;Girl;Major;17147222,0;168624,0;9357,0;1886;0,009833896126148014
2016-05-25;boyfriend;To My Bestfriend;약속할게;;https://youtu.be/CpennpBiMqA;Boy;Minor;1140519,0;48802,0;4011,0;1887;0,04278929154183315
2016-05-23;tahiti;The Secret;알쏭달쏭;;https://youtu.be/N4a1dHfBzhg;Girl;Major;338580,0;5446,0;563,0;1888;0,016084824856754682
2016-05-23;map6;Swagger Time;매력발산타임;;https://youtu.be/uxKzhUisHWQ;Boy;Major;1447965,0;53267,0;2824,0;1889;0,036787491410358676
2016-05-23;jonghyun;She Is;좋아;;https://youtu.be/jmNhfjzmMrU;Boy Solo;Major;10347604,0;352203,0;23280,0;1890;0,034037154881458545
2016-05-22;romeo;Nightmare;악몽;;https://youtu.be/OM2oU8Xr5hI;Boy;Major;307884,0;10638,0;935,0;1891;0,03455197412012316
2016-05-19;road boyz;Shake It, Shake It;;;https://youtu.be/91Vm_JozM5M;Boy;Major;nan;nan;nan;1892;nan
2016-05-17;monsta x;All In;걸어;;https://youtu.be/wNxPGbk-gwA;Boy;Major;28277075,0;684282,0;36870,0;1893;0,024199179016924487
2016-05-16;b.i.g;Aphrodite;아프로디테;Vikings League;https://youtu.be/fqjI5JRSj24;Boy;Major;1429525,0;60883,0;3576,0;1894;0,042589671394344275
2016-05-16;agirls;UHOO;유후;;https://youtu.be/OxK-7RRAbwE;Girl;Major;27286,0;515,0;44,0;1895;0,018874147914681522
2016-05-15;bts;Save ME;세이브미;Woogie Kim;https://youtu.be/GZjt_sA2eso;Boy;Major;761539833,0;11068254,0;615100,0;1896;0,014534044734597618
2016-05-15;aoa;Good Luck;굿럭;;https://youtu.be/sno_genwMz8;Girl;Major;47985095,0;375886,0;17295,0;1897;0,007833390764361308
2016-05-12;live high;Happy Song;해피송;;https://youtu.be/jdB0KnTp7Ug;Girl;Major;63517,0;1128,0;120,0;1898;0,017759025142875137
2016-05-12;teen top;Apocalypse;아포칼립스;;https://youtu.be/v5rNP0JnB0Q;Boy;Minor;105600,0;4793,0;335,0;1899;0,045388257575757575
2016-05-09;icia;Time Bomb;타임밤;;https://youtu.be/RP1hMjmxFnc;Girl;Major;nan;nan;nan;1900;nan
2016-05-09;vav;Brotherhood;;;https://youtu.be/6ttYpkbSW8M;Boy;Major;119724,0;6783,0;391,0;1901;0,05665530720657512
2016-05-09;hello venus;Glow;빛이 내리면;;https://youtu.be/NRvTfEhOiQk;Girl;Minor;848917,0;12124,0;1175,0;1902;0,01428172601090566
2016-05-08;i.c.e;We Are Not Compatible;내가 아까워;;https://youtu.be/OIGBgpcRj9E;Girl;Major;181634,0;4319,0;576,0;1903;0,023778587709349572
2016-05-08;shinee;Because of you;君のせいで;;https://youtu.be/WQJ0uyc592o;Boy;Japanese;3836375,0;46912,0;1625,0;1904;0,012228210224495781
2016-05-03;akmu;Re-Bye;리바이;;https://youtu.be/ST8O-AeY3Uo;Co-ed;Major;35619139,0;590304,0;13507,0;1905;0,016572663365052143
2016-05-03;akmu;How People Move;사람들이 움직이는 게;VM Project;https://youtu.be/sbc2yBheAbo;Co-ed;Major;28780946,0;384795,0;10113,0;1906;0,013369782911235788
2016-05-03;i.o.i;Dream Girls;드림걸스;;https://youtu.be/1BVV9UqELbA;Girl;Major;nan;nan;nan;1907;nan
2016-05-02;jjcc;Right Now;今すぐに;;https://youtu.be/YlNx8G93XY4;Boy;Japanese;33963,0;276,0;12,0;1908;0,008126490592703825
2016-05-02;mixx;Oh Ma Mind;오 마 마인드;;https://youtu.be/piq4u-3o0SI;Girl;Major;nan;nan;nan;1909;nan
2016-05-01;bts;FIRE;불타오르네;Lumpens;https://youtu.be/ALj5MKjy2BU;Boy;Major;766790760,0;9239006,0;790210,0;1910;0,0120489271414799
2016-04-28;various;U;너만을 원해;;https://youtu.be/KiHXhLTkSCI;Girl;Major;nan;nan;nan;1911;nan
2016-04-28;cocosori;exquisite!;절묘해;;https://youtu.be/yHttanRj6VU;Girl;Major;734227,0;15479,0;1236,0;1912;0,021082035937114815
2016-04-26;mighty mouth;Nice 2 Meet U;;;https://youtu.be/xpcnswosAUs;Boy;Major;1219278,0;13079,0;875,0;1913;0,01072683998235021
2016-04-26;april;Tinkerbell;팅커벨;ZANYBROS;https://youtu.be/B9FTAcOK3cA;Girl;Major;5560466,0;51773,0;6236,0;1914;0,00931091027262823
2016-04-24;twice;Cheer Up;치어업;Naive;https://youtu.be/c7rCyll5AeY;Girl;Major;568013443,0;4475664,0;310462,0;1915;0,007879503654634456
2016-04-24;lovelyz;Destiny;나의 지구;Digipedi;https://youtu.be/S_IBk0RCsOo;Girl;Major;8770281,0;124346,0;13822,0;1916;0,014178109002436752
2016-04-24;bolbbalgan4;Fight Day;싸운날;ZANYBROS;https://youtu.be/1ri7I32Auhg;Girl;Major;19670514,0;93079,0;5417,0;1917;0,004731904819569026
2016-04-24;seventeen;Pretty U;예쁘다;Shin Huiwon;https://youtu.be/j59LLNMEOZk;Boy;Major;28060552,0;572924,0;15194,0;1918;0,02041741730526185
2016-04-19;aoa;Give Me the Love;愛をちょうだい;;https://youtu.be/8gzadsYCB7c;Girl;Japanese;13440326,0;107511,0;5417,0;1919;0,007999136330472936
2016-04-19;bts;EPILOGUE: Young Forever;에필로그: 영 포에버;;https://youtu.be/HBj4y9Zibao;Boy;Minor;78939008,0;2097960,0;91983,0;1920;0,02657697446616
2016-04-19;berry good;Angel;앤젤;;https://youtu.be/b6tfeK4NLuU;Girl;Major;nan;nan;nan;1921;nan
2016-04-19;vixx;Dynamite;다이너마이트;VM Project;https://youtu.be/4bnIb1JJHdA;Boy;Major;10880621,0;240250,0;28928,0;1922;0,022080541174993598
2016-04-19;ze:a j;Just Tonight;;;https://youtu.be/wCKehSch18M;Boy;Japanese;542846,0;12905,0;658,0;1923;0,023772856390210116
2016-04-18;apink;The Wave;네가 손짓해주면;;https://youtu.be/yXvCNLTWwB0;Girl;Minor;8433238,0;86327,0;5832,0;1924;0,010236518879225274
2016-04-17;cnblue;Puzzle;;;https://youtu.be/CiL5YcPXKEQ;Boy;Japanese;3547710,0;43613,0;1212,0;1925;0,012293282145383925
2016-04-17;up10tion;Attention;나한테만 집중해;;https://youtu.be/TGzFv3g3luA;Boy;Major;2999196,0;82025,0;4700,0;1926;0,027348996197647635
2016-04-14;m&d, wheein;Narcissus;나르시스;;https://youtu.be/W16RU4e_Kf0;Boy;Minor;2245338,0;65193,0;6564,0;1927;0,02903482682785398
2016-04-11;history;Queen;퀸;LIKETHAT;https://youtu.be/m03Y0PdDUvA;Boy;Major;10894857,0;284911,0;12349,0;1928;0,026150962789139868
2016-04-11;i.o.i;Crush;크러쉬;;https://youtu.be/Kf3IumJmLqM;Girl;Minor;13372206,0;131384,0;11033,0;1929;0,009825155251123114
2016-04-11;block b;Toy;토이;Lumpens;https://youtu.be/JtjxZoa_LHM;Boy;Major;36251811,0;423335,0;15444,0;1930;0,011677623498588802
2016-04-09;j.y. park;Fire feat. Jimin Park;;Naive;https://youtu.be/X2mqrzKHb3w;Boy Solo;Major;16559442,0;262205,0;17721,0;1931;0,015834168808345112
2016-04-09;nct u;Without You;위드아웃유;;https://youtu.be/y6OcvS54KYQ;Boy;Major;24571949,0;647543,0;25701,0;1932;0,026352936024732918
2016-04-08;j.y. park;Still Alive;살아있네;Naive;https://youtu.be/pJc2ypdWvEI;Boy Solo;Major;10933472,0;187809,0;12774,0;1933;0,017177434578878513
2016-04-08;nct u;The 7th Sense;일곱 번째 감각;VM Project;https://youtu.be/3UGMDJ9kZCA;Boy;Major;120680449,0;2062794,0;160101,0;1934;0,01709302556539212
2016-04-05;laboum;Journey to Atlantis;상상더하기;ZANYBROS;https://youtu.be/m0o7fbNKhpM;Girl;Major;11896376,0;122467,0;9399,0;1935;0,010294479596139194
2016-04-03;cnblue;You're So Fine;이렇게 예뻤나;;https://youtu.be/tQtdCBTcpR4;Boy;Major;3109492,0;69497,0;4646,0;1936;0,0223499529826737
2016-04-03;mamamoo;Woo Hoo;기대해도 좋은 날;;https://youtu.be/_eCJOj4NLlg;Girl;OST;7969626,0;119517,0;5457,0;1937;0,014996563201334667
2016-03-29;day6;Letting Go;놓아 놓아 놓아;VM Project;https://youtu.be/1-1TGNmQqZA;Boy;Major;27854762,0;514299,0;21160,0;1938;0,01846359340639852
2016-03-29;boys republic;Get Down;겟 다운;;https://youtu.be/nIiZ_jHlzS8;Boy;Major;3956602,0;115913,0;6225,0;1939;0,02929609801541828
2016-03-29;n-sonic;Excalibur;엑스칼리버;;https://youtu.be/IYeY8HBeo2s;Boy;Major;224517,0;7740,0;421,0;1940;0,034474004195673376
2016-03-28;block b;A Few Years Later;몇 년 후에;Tiger Cave;https://youtu.be/qqqRn0l0PKE;Boy;Minor;12222798,0;131993,0;6511,0;1941;0,010798918545491793
2016-03-27;oh my girl;LIAR LIAR;라이어 라이어;Digipedi;https://youtu.be/LNZKqhXCv5c;Girl;Major;19079858,0;258502,0;12656,0;1942;0,013548423683237056
2016-03-27;btob;Remember That;봄날의 기억;;https://youtu.be/vcnv3jjWgSc;Boy;Major;11162852,0;170124,0;13588,0;1943;0,015240191305949412
2016-03-27;jun hyoseong;Find Me;나를 찾아줘;ZANYBROS;https://youtu.be/NvHD5B99rhQ;Girl Solo;Major;6992657,0;72426,0;3509,0;1944;0,010357436379333349
2016-03-27;girls girls;Girls Girls;여자여자;;https://youtu.be/-0adMxZeoGQ;Girl;Major;1066017,0;26517,0;1630,0;1945;0,02487483783091639
2016-03-24;lip service;Hello;이슬만먹고살아;;https://youtu.be/mJQNmdcxKfc;Girl;Major;52778,0;1186,0;119,0;1946;0,022471484330592293
2016-03-24;m.a.s 0094;Feeling Good;;;https://youtu.be/04Xds754tOc;Boy;Major;188599,0;10176,0;388,0;1947;0,053955747379360444
2016-03-23;a.cian;Touch;손이가요;;https://youtu.be/c30PDzrKgBI;Boy;Major;754026,0;28907,0;2009,0;1948;0,03833687432528852
2016-03-20;got7;Fly;플라이;Naive;https://youtu.be/Q4vFviZ4qw0;Boy;Major;90125331,0;1309564,0;113300,0;1949;0,014530476453950555
